order_id,item_category,supplier_name,warehouse_name,warehouse_location,fc_associate,order_status,total_quantity_required,total_quantity_received,total_quantity_in_transfer,unit_price,order_cost,lead_time_days,need_by_date,receive_date
74089,Food & Beverage,Supplier_A,WH_TDY9,North Markborough,Assoc_289,Received,58,58,0,20,1160,6.0,2025-10-01,2025-10-02
79143,Office Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_937,Canceled,185,155,30,17,2635,,2025-09-02,
24567,Apparel,Supplier_A,WH_YNX2,Geraldland,Assoc_351,Canceled,175,103,72,22,2266,,2025-10-04,
77265,Medical Supplies,Supplier_A,WH_VNE2,West Kristine,Assoc_717,Pending,106,49,57,25,1225,,2025-09-13,
13121,Electronics,Supplier_C,WH_VNE2,West Kristine,Assoc_235,Received,31,31,0,187,5797,20.0,2025-09-12,2025-09-13
58511,Electronics,Supplier_C,WH_EEZ3,Port Julie,Assoc_973,Pending,61,8,53,295,2360,,2025-09-22,
58187,Medical Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_414,Backordered,132,39,93,82,3198,,2025-09-12,
92052,Medical Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_742,Pending,15,1,14,46,46,,2025-08-15,
20398,Office Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_956,Canceled,46,0,46,19,0,,2025-09-28,
91424,Apparel,Supplier_B,WH_YNX2,Geraldland,Assoc_250,Backordered,177,73,104,38,2774,,2025-10-04,
48394,Food & Beverage,Supplier_C,WH_MTP1,Carterstad,Assoc_603,Received,38,38,0,9,342,10.0,2025-08-28,2025-09-02
36137,Office Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_186,Pending,164,38,126,16,608,,2025-09-08,
94624,Medical Supplies,Supplier_B,WH_YWT7,New John,Assoc_285,Canceled,48,42,6,195,8190,,2025-09-14,
89740,Medical Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_996,Pending,79,63,16,189,11907,,2025-09-09,
36691,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_907,Pending,48,41,7,14,574,,2025-09-28,
63280,Apparel,Supplier_B,WH_TDY9,North Markborough,Assoc_838,Canceled,27,3,24,83,249,,2025-09-11,
80427,Office Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_430,Received,56,56,0,29,1624,11.0,2025-09-09,2025-09-13
84744,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_241,Received,108,108,0,15,1620,16.0,2025-09-16,2025-09-20
63752,Medical Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_493,Pending,158,107,51,154,16478,,2025-09-25,
47130,Apparel,Supplier_C,WH_MTP1,Carterstad,Assoc_340,Backordered,10,3,7,12,36,,2025-08-17,
37774,Medical Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_212,Pending,99,46,53,55,2530,,2025-08-19,
87922,Food & Beverage,Supplier_A,WH_HZU2,Popeport,Assoc_531,Received,63,63,0,9,567,5.0,2025-09-04,2025-09-10
72063,Apparel,Supplier_B,WH_VNE2,West Kristine,Assoc_812,Canceled,105,6,99,99,594,,2025-09-17,
44474,Medical Supplies,Supplier_A,WH_TDY9,North Markborough,Assoc_957,Received,17,17,0,57,969,5.0,2025-08-31,2025-09-01
78694,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_253,Received,130,130,0,430,55900,17.0,2025-09-25,2025-09-28
36630,Food & Beverage,Supplier_B,WH_EEZ3,Port Julie,Assoc_554,Pending,83,14,69,6,84,,2025-09-20,
41127,Electronics,Supplier_C,WH_ULN5,Eileenport,Assoc_615,Received,12,12,0,252,3024,15.0,2025-09-02,2025-09-09
77756,Office Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_413,Received,118,118,0,15,1770,3.0,2025-09-07,2025-09-09
50078,Apparel,Supplier_B,WH_YWT7,New John,Assoc_157,Received,110,110,0,33,3630,18.0,2025-09-29,2025-09-30
48701,Food & Beverage,Supplier_B,WH_EEZ3,Port Julie,Assoc_768,Canceled,107,21,86,3,63,,2025-09-19,
61349,Office Supplies,Supplier_C,WH_YNX2,Geraldland,Assoc_299,Backordered,37,6,31,9,54,,2025-09-02,
61812,Medical Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_345,Backordered,51,34,17,47,1598,,2025-09-03,
48071,Apparel,Supplier_C,WH_VNE2,West Kristine,Assoc_874,Backordered,58,35,23,35,1225,,2025-09-12,
30461,Electronics,Supplier_A,WH_OMJ4,Murphyshire,Assoc_187,Pending,154,123,31,73,8979,,2025-09-13,
25716,Office Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_108,Backordered,82,50,32,37,1850,,2025-08-31,
26988,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_232,Pending,94,52,42,37,1924,,2025-09-17,
57328,Medical Supplies,Supplier_A,WH_VNE2,West Kristine,Assoc_701,Canceled,132,9,123,94,846,,2025-09-03,
63613,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_180,Pending,193,59,134,37,2183,,2025-09-27,
56538,Apparel,Supplier_C,WH_ULN5,Eileenport,Assoc_613,Backordered,124,100,24,26,2600,,2025-09-24,
93842,Office Supplies,Supplier_B,WH_YWT7,New John,Assoc_976,Canceled,20,12,8,20,240,,2025-08-21,
87125,Medical Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_256,Canceled,34,0,34,56,0,,2025-08-17,
35185,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_610,Pending,126,40,86,15,600,,2025-08-29,
92575,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_690,Backordered,100,11,89,19,209,,2025-08-11,
67938,Food & Beverage,Supplier_B,WH_TDY9,North Markborough,Assoc_362,Canceled,176,35,141,5,175,,2025-09-25,
95826,Food & Beverage,Supplier_A,WH_EEZ3,Port Julie,Assoc_979,Backordered,112,52,60,6,312,,2025-10-05,
29611,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_421,Backordered,31,26,5,37,962,,2025-08-11,
13950,Office Supplies,Supplier_C,WH_VNE2,West Kristine,Assoc_735,Pending,199,62,137,49,3038,,2025-09-30,
89118,Electronics,Supplier_A,WH_MTP1,Carterstad,Assoc_397,Canceled,50,36,14,254,9144,,2025-09-04,
28022,Apparel,Supplier_B,WH_TDY9,North Markborough,Assoc_785,Pending,99,59,40,69,4071,,2025-08-31,
52170,Medical Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_187,Received,197,197,0,47,9259,14.0,2025-10-02,2025-10-05
52417,Electronics,Supplier_B,WH_EEZ3,Port Julie,Assoc_718,Canceled,64,60,4,108,6480,,2025-08-27,
88699,Food & Beverage,Supplier_A,WH_HZU2,Popeport,Assoc_259,Canceled,47,40,7,8,320,,2025-08-28,
29655,Medical Supplies,Supplier_A,WH_YWT7,New John,Assoc_892,Canceled,25,25,0,112,2800,,2025-09-14,
46440,Food & Beverage,Supplier_B,WH_EYJ4,West Ralph,Assoc_155,Received,15,15,0,15,225,9.0,2025-09-27,2025-09-28
33516,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_514,Pending,86,57,29,63,3591,,2025-10-09,
40620,Apparel,Supplier_C,WH_OMJ4,Murphyshire,Assoc_288,Pending,33,27,6,53,1431,,2025-09-14,
33930,Office Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_457,Canceled,133,121,12,39,4719,,2025-09-13,
17429,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_463,Canceled,12,8,4,86,688,,2025-09-26,
62227,Electronics,Supplier_C,WH_YWT7,New John,Assoc_731,Received,92,92,0,390,35880,11.0,2025-09-26,2025-09-30
26890,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_216,Canceled,77,66,11,10,660,,2025-08-16,
73764,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_754,Pending,19,6,13,34,204,,2025-08-18,
13016,Medical Supplies,Supplier_A,WH_YWT7,New John,Assoc_486,Received,99,99,0,73,7227,19.0,2025-09-22,2025-10-05
83659,Office Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_409,Backordered,138,31,107,49,1519,,2025-08-16,
90036,Food & Beverage,Supplier_B,WH_YNX2,Geraldland,Assoc_460,Backordered,148,109,39,18,1962,,2025-08-16,
50446,Office Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_569,Canceled,105,22,83,40,880,,2025-08-31,
73073,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_490,Backordered,178,176,2,97,17072,,2025-09-14,
52113,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_977,Pending,32,6,26,10,60,,2025-08-16,
28734,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_206,Canceled,169,139,30,101,14039,,2025-09-23,
60320,Food & Beverage,Supplier_C,WH_YWT7,New John,Assoc_925,Pending,180,74,106,15,1110,,2025-09-27,
91196,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_490,Pending,60,54,6,70,3780,,2025-09-21,
35128,Office Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_940,Canceled,11,5,6,19,95,,2025-08-23,
95888,Office Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_414,Canceled,182,61,121,5,305,,2025-09-29,
11437,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_257,Backordered,142,81,61,221,17901,,2025-09-02,
91145,Medical Supplies,Supplier_B,WH_EYJ4,West Ralph,Assoc_669,Canceled,59,39,20,184,7176,,2025-09-13,
28609,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_231,Canceled,196,44,152,256,11264,,2025-09-28,
96439,Medical Supplies,Supplier_A,WH_YNX2,Geraldland,Assoc_336,Pending,191,32,159,149,4768,,2025-09-14,
85314,Medical Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_957,Received,92,92,0,72,6624,3.0,2025-08-31,2025-09-01
33435,Medical Supplies,Supplier_A,WH_VNE2,West Kristine,Assoc_732,Pending,156,97,59,26,2522,,2025-09-24,
51646,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_291,Received,177,177,0,38,6726,7.0,2025-08-26,2025-08-28
46498,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_381,Pending,46,40,6,2,80,,2025-09-19,
46706,Medical Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_570,Pending,37,9,28,92,828,,2025-09-15,
76783,Apparel,Supplier_A,WH_MTP1,Carterstad,Assoc_606,Backordered,63,50,13,22,1100,,2025-09-20,
41045,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_598,Pending,63,53,10,242,12826,,2025-09-19,
13775,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_405,Pending,55,42,13,20,840,,2025-09-01,
63584,Medical Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_451,Backordered,133,1,132,60,60,,2025-08-16,
30940,Office Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_720,Pending,147,5,142,38,190,,2025-08-21,
20009,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_217,Received,17,17,0,51,867,8.0,2025-09-06,2025-09-12
27705,Apparel,Supplier_B,WH_OMJ4,Murphyshire,Assoc_593,Received,33,33,0,54,1782,18.0,2025-10-11,2025-10-15
43865,Food & Beverage,Supplier_B,WH_HZU2,Popeport,Assoc_509,Received,74,74,0,7,518,9.0,2025-09-15,2025-09-18
72449,Electronics,Supplier_C,WH_YWT7,New John,Assoc_419,Received,62,62,0,419,25978,14.0,2025-09-15,2025-09-19
17626,Food & Beverage,Supplier_C,WH_OMJ4,Murphyshire,Assoc_935,Backordered,169,27,142,14,378,,2025-10-06,
27723,Apparel,Supplier_C,WH_EEZ3,Port Julie,Assoc_482,Pending,125,21,104,14,294,,2025-08-17,
15509,Office Supplies,Supplier_C,WH_YNX2,Geraldland,Assoc_400,Backordered,111,3,108,12,36,,2025-09-13,
79799,Office Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_466,Received,28,28,0,18,504,12.0,2025-10-07,2025-10-14
85023,Office Supplies,Supplier_A,WH_VNE2,West Kristine,Assoc_426,Pending,193,84,109,18,1512,,2025-10-08,
14332,Medical Supplies,Supplier_B,WH_EYJ4,West Ralph,Assoc_675,Pending,108,36,72,174,6264,,2025-08-22,
70584,Medical Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_674,Backordered,193,155,38,191,29605,,2025-08-23,
87389,Medical Supplies,Supplier_C,WH_YNX2,Geraldland,Assoc_798,Canceled,91,40,51,70,2800,,2025-08-14,
91378,Electronics,Supplier_B,WH_TDY9,North Markborough,Assoc_147,Backordered,117,15,102,113,1695,,2025-09-27,
42727,Apparel,Supplier_C,WH_EEZ3,Port Julie,Assoc_705,Canceled,70,2,68,46,92,,2025-09-27,
96581,Medical Supplies,Supplier_A,WH_TDY9,North Markborough,Assoc_391,Received,113,113,0,29,3277,17.0,2025-09-01,2025-09-07
75686,Electronics,Supplier_A,WH_TDY9,North Markborough,Assoc_197,Canceled,195,77,118,190,14630,,2025-09-02,
18460,Office Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_669,Backordered,136,12,124,30,360,,2025-09-12,
75314,Food & Beverage,Supplier_B,WH_MTP1,Carterstad,Assoc_963,Backordered,168,26,142,2,52,,2025-08-18,
52834,Electronics,Supplier_A,WH_ULN5,Eileenport,Assoc_207,Backordered,186,185,1,273,50505,,2025-09-09,
84501,Apparel,Supplier_A,WH_EYJ4,West Ralph,Assoc_841,Backordered,147,1,146,98,98,,2025-08-31,
37016,Office Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_149,Backordered,29,8,21,26,208,,2025-10-11,
93785,Medical Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_815,Received,45,45,0,169,7605,4.0,2025-09-29,2025-10-06
84959,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_752,Canceled,181,31,150,76,2356,,2025-09-09,
54320,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_777,Canceled,81,41,40,71,2911,,2025-08-17,
27180,Electronics,Supplier_B,WH_OMJ4,Murphyshire,Assoc_828,Pending,100,71,29,477,33867,,2025-09-01,
20433,Apparel,Supplier_C,WH_MTP1,Carterstad,Assoc_176,Canceled,25,6,19,11,66,,2025-08-16,
84911,Apparel,Supplier_B,WH_YNX2,Geraldland,Assoc_292,Canceled,36,21,15,36,756,,2025-10-03,
51483,Medical Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_878,Backordered,191,116,75,187,21692,,2025-09-06,
97828,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_324,Backordered,108,57,51,178,10146,,2025-08-23,
89672,Apparel,Supplier_B,WH_EYJ4,West Ralph,Assoc_170,Backordered,118,21,97,97,2037,,2025-09-14,
21472,Medical Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_250,Canceled,37,7,30,81,567,,2025-09-21,
86206,Food & Beverage,Supplier_A,WH_OMJ4,Murphyshire,Assoc_129,Canceled,179,135,44,16,2160,,2025-09-30,
90784,Office Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_186,Backordered,120,27,93,14,378,,2025-10-02,
70393,Medical Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_441,Pending,122,34,88,114,3876,,2025-08-19,
83404,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_849,Canceled,59,18,41,146,2628,,2025-09-18,
30133,Apparel,Supplier_C,WH_OMJ4,Murphyshire,Assoc_642,Canceled,142,110,32,23,2530,,2025-09-02,
42066,Electronics,Supplier_C,WH_EYJ4,West Ralph,Assoc_213,Received,39,39,0,77,3003,19.0,2025-09-28,2025-09-29
79461,Medical Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_331,Canceled,110,50,60,45,2250,,2025-09-21,
67242,Office Supplies,Supplier_B,WH_EYJ4,West Ralph,Assoc_275,Received,98,98,0,45,4410,20.0,2025-09-12,2025-09-13
25485,Electronics,Supplier_A,WH_HZU2,Popeport,Assoc_817,Canceled,199,78,121,486,37908,,2025-10-06,
12095,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_797,Pending,52,11,41,52,572,,2025-09-10,
70456,Apparel,Supplier_A,WH_TDY9,North Markborough,Assoc_538,Backordered,15,5,10,43,215,,2025-09-20,
34571,Apparel,Supplier_C,WH_VNE2,West Kristine,Assoc_708,Backordered,131,0,131,72,0,,2025-09-06,
54347,Food & Beverage,Supplier_A,WH_VNE2,West Kristine,Assoc_938,Pending,155,74,81,9,666,,2025-08-13,
35018,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_893,Pending,35,19,16,105,1995,,2025-09-08,
43619,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_658,Backordered,179,124,55,10,1240,,2025-08-12,
16955,Food & Beverage,Supplier_A,WH_EEZ3,Port Julie,Assoc_408,Backordered,142,123,19,5,615,,2025-09-19,
99342,Medical Supplies,Supplier_C,WH_VNE2,West Kristine,Assoc_251,Canceled,66,18,48,111,1998,,2025-08-29,
47589,Electronics,Supplier_A,WH_YWT7,New John,Assoc_858,Canceled,102,26,76,431,11206,,2025-08-20,
36201,Apparel,Supplier_B,WH_MTP1,Carterstad,Assoc_380,Canceled,144,44,100,43,1892,,2025-09-03,
54328,Office Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_703,Canceled,80,39,41,17,663,,2025-08-20,
76487,Medical Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_954,Pending,120,101,19,136,13736,,2025-08-21,
38259,Office Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_108,Canceled,185,37,148,34,1258,,2025-09-30,
67933,Apparel,Supplier_C,WH_OMJ4,Murphyshire,Assoc_738,Received,87,87,0,72,6264,3.0,2025-09-27,2025-09-23
47060,Electronics,Supplier_B,WH_VNE2,West Kristine,Assoc_322,Backordered,161,31,130,77,2387,,2025-09-25,
11988,Office Supplies,Supplier_A,WH_YNX2,Geraldland,Assoc_460,Pending,22,8,14,13,104,,2025-09-06,
75435,Office Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_258,Pending,192,69,123,14,966,,2025-08-23,
56095,Apparel,Supplier_B,WH_YWT7,New John,Assoc_182,Backordered,66,4,62,70,280,,2025-10-02,
56353,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_532,Canceled,35,16,19,48,768,,2025-09-09,
13243,Office Supplies,Supplier_A,WH_YWT7,New John,Assoc_546,Backordered,158,35,123,48,1680,,2025-09-05,
47738,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_526,Received,87,87,0,49,4263,10.0,2025-08-18,2025-08-24
44649,Food & Beverage,Supplier_C,WH_ULN5,Eileenport,Assoc_484,Canceled,34,8,26,18,144,,2025-09-15,
42470,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_579,Backordered,119,59,60,31,1829,,2025-09-15,
36712,Food & Beverage,Supplier_A,WH_HZU2,Popeport,Assoc_127,Canceled,32,8,24,11,88,,2025-09-07,
81142,Apparel,Supplier_C,WH_HZU2,Popeport,Assoc_482,Received,168,168,0,79,13272,10.0,2025-08-30,2025-09-06
99836,Food & Beverage,Supplier_A,WH_YNX2,Geraldland,Assoc_786,Pending,128,117,11,3,351,,2025-09-09,
49665,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_441,Pending,84,72,12,296,21312,,2025-09-14,
47518,Office Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_858,Pending,189,52,137,38,1976,,2025-08-30,
65684,Medical Supplies,Supplier_C,WH_TDY9,North Markborough,Assoc_239,Received,182,182,0,183,33306,10.0,2025-09-26,2025-10-02
17238,Electronics,Supplier_B,WH_YWT7,New John,Assoc_804,Received,39,39,0,84,3276,5.0,2025-08-09,2025-08-10
60652,Medical Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_309,Pending,131,6,125,149,894,,2025-08-11,
89988,Food & Beverage,Supplier_A,WH_MTP1,Carterstad,Assoc_407,Canceled,133,47,86,9,423,,2025-09-11,
46634,Office Supplies,Supplier_C,WH_TDY9,North Markborough,Assoc_979,Pending,120,18,102,45,810,,2025-09-14,
57998,Apparel,Supplier_A,WH_EYJ4,West Ralph,Assoc_274,Received,131,131,0,71,9301,10.0,2025-10-03,2025-10-08
59930,Food & Beverage,Supplier_B,WH_OMJ4,Murphyshire,Assoc_500,Canceled,188,27,161,16,432,,2025-09-18,
96940,Food & Beverage,Supplier_A,WH_VNE2,West Kristine,Assoc_390,Canceled,40,36,4,14,504,,2025-10-01,
41851,Medical Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_760,Canceled,20,11,9,55,605,,2025-08-14,
56131,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_262,Backordered,138,128,10,8,1024,,2025-08-15,
78063,Medical Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_164,Received,177,177,0,58,10266,19.0,2025-08-10,2025-08-16
66600,Apparel,Supplier_B,WH_OMJ4,Murphyshire,Assoc_503,Pending,175,123,52,58,7134,,2025-10-05,
60249,Medical Supplies,Supplier_C,WH_ULN5,Eileenport,Assoc_689,Backordered,43,20,23,170,3400,,2025-08-30,
13683,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_949,Canceled,27,1,26,6,6,,2025-09-14,
61513,Apparel,Supplier_A,WH_MTP1,Carterstad,Assoc_781,Pending,137,121,16,51,6171,,2025-09-12,
77942,Apparel,Supplier_C,WH_EYJ4,West Ralph,Assoc_207,Received,196,196,0,59,11564,14.0,2025-09-11,2025-09-10
90928,Electronics,Supplier_C,WH_OMJ4,Murphyshire,Assoc_217,Pending,28,14,14,440,6160,,2025-08-29,
21305,Medical Supplies,Supplier_C,WH_VNE2,West Kristine,Assoc_278,Backordered,37,28,9,116,3248,,2025-08-17,
78147,Medical Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_300,Backordered,135,112,23,193,21616,,2025-09-25,
28801,Apparel,Supplier_A,WH_ULN5,Eileenport,Assoc_544,Received,32,32,0,84,2688,4.0,2025-08-18,2025-08-25
55016,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_892,Canceled,155,139,16,19,2641,,2025-10-03,
49375,Apparel,Supplier_C,WH_HZU2,Popeport,Assoc_608,Received,63,63,0,83,5229,17.0,2025-09-13,2025-09-18
85932,Medical Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_549,Canceled,170,96,74,38,3648,,2025-08-14,
38326,Electronics,Supplier_A,WH_HZU2,Popeport,Assoc_405,Pending,40,31,9,168,5208,,2025-09-26,
98750,Medical Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_123,Received,84,84,0,84,7056,12.0,2025-09-24,2025-10-01
68987,Apparel,Supplier_B,WH_MTP1,Carterstad,Assoc_647,Received,142,142,0,88,12496,10.0,2025-08-26,2025-08-27
38808,Medical Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_696,Canceled,77,3,74,28,84,,2025-08-22,
89026,Food & Beverage,Supplier_B,WH_EYJ4,West Ralph,Assoc_442,Pending,45,13,32,19,247,,2025-08-19,
58544,Office Supplies,Supplier_C,WH_VNE2,West Kristine,Assoc_341,Canceled,28,25,3,41,1025,,2025-09-01,
47648,Electronics,Supplier_B,WH_MTP1,Carterstad,Assoc_526,Pending,151,122,29,116,14152,,2025-09-17,
59807,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_608,Received,176,176,0,229,40304,16.0,2025-09-03,2025-09-10
56007,Apparel,Supplier_A,WH_VNE2,West Kristine,Assoc_126,Received,146,146,0,87,12702,1.0,2025-08-23,2025-08-24
57573,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_540,Canceled,150,35,115,5,175,,2025-10-02,
78240,Electronics,Supplier_C,WH_EEZ3,Port Julie,Assoc_460,Received,97,97,0,273,26481,8.0,2025-08-12,2025-08-17
37027,Electronics,Supplier_A,WH_YNX2,Geraldland,Assoc_865,Pending,13,13,0,418,5434,,2025-10-05,
45105,Electronics,Supplier_A,WH_VNE2,West Kristine,Assoc_229,Canceled,56,18,38,72,1296,,2025-09-25,
66440,Office Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_399,Received,165,165,0,30,4950,4.0,2025-08-30,2025-08-31
91179,Office Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_606,Backordered,66,56,10,50,2800,,2025-09-06,
64645,Office Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_989,Received,144,144,0,22,3168,18.0,2025-09-17,2025-09-18
81100,Office Supplies,Supplier_B,WH_YWT7,New John,Assoc_597,Backordered,30,6,24,13,78,,2025-10-08,
36586,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_315,Pending,105,92,13,28,2576,,2025-09-09,
81226,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_765,Canceled,39,1,38,73,73,,2025-08-07,
87966,Office Supplies,Supplier_B,WH_YWT7,New John,Assoc_493,Backordered,31,3,28,22,66,,2025-08-30,
33819,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_983,Canceled,108,56,52,3,168,,2025-10-03,
55335,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_775,Canceled,146,13,133,94,1222,,2025-08-22,
61140,Electronics,Supplier_C,WH_EEZ3,Port Julie,Assoc_126,Backordered,77,75,2,160,12000,,2025-09-09,
52388,Electronics,Supplier_B,WH_YWT7,New John,Assoc_544,Canceled,196,188,8,435,81780,,2025-08-16,
61563,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_838,Backordered,146,118,28,267,31506,,2025-09-01,
21729,Medical Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_266,Canceled,129,60,69,53,3180,,2025-09-04,
96958,Office Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_187,Received,148,148,0,23,3404,19.0,2025-09-03,2025-09-08
58161,Office Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_775,Backordered,177,155,22,5,775,,2025-09-05,
33470,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_956,Backordered,55,28,27,34,952,,2025-09-28,
50518,Food & Beverage,Supplier_A,WH_TDY9,North Markborough,Assoc_137,Backordered,132,55,77,15,825,,2025-09-20,
21479,Medical Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_724,Backordered,26,14,12,66,924,,2025-09-06,
27489,Office Supplies,Supplier_B,WH_TDY9,North Markborough,Assoc_230,Received,171,171,0,16,2736,20.0,2025-09-29,2025-10-01
65170,Electronics,Supplier_C,WH_VNE2,West Kristine,Assoc_288,Canceled,158,81,77,71,5751,,2025-10-02,
89192,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_363,Pending,183,90,93,79,7110,,2025-09-12,
16069,Electronics,Supplier_C,WH_EYJ4,West Ralph,Assoc_458,Pending,29,16,13,277,4432,,2025-08-23,
89552,Medical Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_308,Backordered,156,95,61,194,18430,,2025-08-17,
59562,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_996,Backordered,46,1,45,217,217,,2025-08-24,
80262,Office Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_767,Backordered,130,75,55,44,3300,,2025-08-13,
16463,Apparel,Supplier_B,WH_VNE2,West Kristine,Assoc_397,Received,161,161,0,13,2093,20.0,2025-08-08,2025-08-11
21528,Medical Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_902,Backordered,65,48,17,169,8112,,2025-09-25,
16436,Apparel,Supplier_B,WH_MTP1,Carterstad,Assoc_179,Received,154,154,0,74,11396,18.0,2025-08-29,2025-09-04
